,value,metric,type
0,0.590651137011635,ade,ml
1,1.2330914431861535,ade,ml
2,0.5125555815624784,ade,ml
3,0.3357759308426397,ade,ml
4,1.5350890296600062,ade,ml
5,0.2576272188549769,ade,ml
6,0.4157709893411965,ade,ml
7,0.42010090319747806,ade,ml
8,0.6679676182341479,ade,ml
9,1.5904606422914438,ade,ml
10,0.5193880414679883,ade,ml
11,0.2504147586580331,ade,ml
12,0.7413970795302538,ade,ml
13,0.15737303836034336,ade,ml
14,0.5875783388520937,ade,ml
15,0.5047744544971483,ade,ml
16,0.2021836198951308,ade,ml
17,0.9624663633203583,ade,ml
18,1.906931269328,ade,ml
19,0.589617957724847,ade,ml
20,0.30929516250102124,ade,ml
21,0.2487837519928442,ade,ml
22,0.3621248217813321,ade,ml
23,0.7986068726562641,ade,ml
24,0.930698122154028,ade,ml
25,0.21496082474298384,ade,ml
26,0.20965582142498265,ade,ml
27,1.1668400426261627,ade,ml
28,1.5282682281712232,ade,ml
29,0.6884668198066499,ade,ml
30,0.3680129280882777,ade,ml
31,0.1863114591715183,ade,ml
32,0.5020663728547949,ade,ml
33,0.585865407937673,ade,ml
34,1.032857431308161,ade,ml
35,0.24451244337011316,ade,ml
36,0.09160628066291282,ade,ml
37,1.440951376446857,ade,ml
38,1.3060571527934124,ade,ml
39,0.25119812726731805,ade,ml
40,0.4229286086159159,ade,ml
41,0.2881110289349561,ade,ml
42,0.2321829287516889,ade,ml
43,0.4312591544776496,ade,ml
44,1.1214677104833108,ade,ml
45,0.3624608296128975,ade,ml
46,0.10768299304736179,ade,ml
47,1.0549647733140943,ade,ml
48,0.3022372366318473,ade,ml
49,0.4233322790202728,ade,ml
50,0.5031544449618932,ade,ml
51,0.5919281124807851,ade,ml
52,0.5729948009421517,ade,ml
53,1.1636076742812747,ade,ml
54,0.4708862272881577,ade,ml
55,0.2592462605291893,ade,ml
56,1.463451081615791,ade,ml
57,0.40770131306761986,ade,ml
58,0.47434060267248446,ade,ml
59,0.20945856045833944,ade,ml
60,0.8006572892310363,ade,ml
61,1.1582292410845803,ade,ml
62,0.30937474240478285,ade,ml
63,1.1088423270139791,ade,ml
64,0.39070233466024534,ade,ml
65,1.2628727785891667,ade,ml
66,0.5639384812102662,ade,ml
67,1.2595434397795156,ade,ml
68,0.13108684906882145,ade,ml
69,0.9105735661897656,ade,ml
70,1.546138241890042,ade,ml
71,0.355839044316255,ade,ml
72,0.32588261539525093,ade,ml
73,0.5314850563376564,ade,ml
74,0.8985689335242529,ade,ml
75,0.7612941855778603,ade,ml
76,1.4931791117811697,ade,ml
77,0.0842375419671006,ade,ml
78,0.7564662393546324,ade,ml
79,1.1711797115411802,ade,ml
80,0.15311233337631905,ade,ml
81,0.3995898393637239,ade,ml
82,0.6757933128823749,ade,ml
83,0.5095053307609394,ade,ml
84,0.8090881588803369,ade,ml
85,0.976505151747757,ade,ml
86,0.11344602331660555,ade,ml
87,0.6752875833871124,ade,ml
88,0.5238985252031043,ade,ml
89,0.26600186950259114,ade,ml
90,0.7854013362978252,ade,ml
91,0.8583016756717822,ade,ml
92,0.5273765541346527,ade,ml
93,0.8364481415204651,ade,ml
94,1.4682082122096078,ade,ml
95,0.09451012893260723,ade,ml
96,0.7779667934305482,ade,ml
97,0.5255913619786557,ade,ml
98,0.39841692371299064,ade,ml
99,1.1811150090812965,ade,ml
100,0.407621544222269,ade,ml
101,0.5995139958050913,ade,ml
102,0.4161046652141946,ade,ml
103,0.8263180453085127,ade,ml
104,0.12883784724101013,ade,ml
105,0.40597467482112265,ade,ml
106,0.7179047268395138,ade,ml
107,0.21158374659122395,ade,ml
108,1.1389814803206733,ade,ml
109,0.32225601357824357,ade,ml
110,0.6749315966239835,ade,ml
111,0.2758671798081982,ade,ml
112,0.3526201443080583,ade,ml
113,0.1765849741141664,ade,ml
114,0.44556128240912407,ade,ml
115,0.16119141455148722,ade,ml
116,0.26098725587480454,ade,ml
117,1.3198228461577373,ade,ml
118,0.26426371839522855,ade,ml
119,0.798444792007222,ade,ml
120,0.1524350514715364,ade,ml
121,0.4727890222178993,ade,ml
122,0.2203619663149822,ade,ml
123,0.521397239031427,ade,ml
124,0.08828704295833592,ade,ml
125,0.32272782963274316,ade,ml
126,1.4559001614972766,ade,ml
127,0.24219947906264733,ade,ml
128,0.5343712306245266,ade,ml
129,0.22675413802754313,ade,ml
130,0.8632122099807481,ade,ml
131,0.2548455789207356,ade,ml
132,0.2920329081111057,ade,ml
133,0.12453779882669763,ade,ml
134,0.37132616388874445,ade,ml
135,1.1259771859724144,ade,ml
136,0.26961775047030345,ade,ml
137,0.9451217406024703,ade,ml
138,0.5850364960569221,ade,ml
139,0.5273061478437278,ade,ml
140,0.20888963560610935,ade,ml
141,0.2928155243381891,ade,ml
142,0.251342818239118,ade,ml
143,0.2355125115370374,ade,ml
144,0.44021501915986017,ade,ml
145,0.642326821578691,ade,ml
146,0.38323684722727336,ade,ml
147,0.9012250813986693,ade,ml
148,1.0976252362567607,ade,ml
149,1.0711830905107624,ade,ml
150,0.5965680995238222,ade,ml
151,0.506691499826378,ade,ml
152,0.1891585531830087,ade,ml
153,0.31540948379444445,ade,ml
154,0.18030680719516856,ade,ml
155,0.3630139738886706,ade,ml
156,0.24436209082638863,ade,ml
157,0.32115662054021976,ade,ml
158,0.20517169385948986,ade,ml
159,0.8204000190100058,ade,ml
160,1.1367226037726947,ade,ml
161,1.073649927276373,ade,ml
162,0.6207623439202516,ade,ml
163,0.44432480981417427,ade,ml
164,0.22609815524068516,ade,ml
165,0.10331490969181982,ade,ml
166,0.1735832546453246,ade,ml
167,0.472310141163376,ade,ml
168,0.6722348352033329,ade,ml
169,0.26097665901789147,ade,ml
170,0.18666892487382525,ade,ml
171,0.681115139190636,ade,ml
172,0.2670797096198871,ade,ml
173,1.401180997753341,ade,ml
174,0.6339267246338651,ade,ml
175,0.31663477949450336,ade,ml
176,0.2781074583367321,ade,ml
177,0.0847321275668109,ade,ml
178,0.1659759956106292,ade,ml
179,0.25465593894454175,ade,ml
180,0.23057929288312418,ade,ml
181,0.3221326833647257,ade,ml
182,0.2111060768890922,ade,ml
183,0.4845350437816359,ade,ml
184,0.18159729392937896,ade,ml
185,0.18491275898770193,ade,ml
186,0.5936562137045366,ade,ml
187,0.23544867948144252,ade,ml
188,0.33718705224521384,ade,ml
189,0.1461741474115759,ade,ml
190,0.17126125827632993,ade,ml
191,0.20060606121179486,ade,ml
192,0.28781982778545934,ade,ml
193,0.4184971224613944,ade,ml
194,0.2569278785246881,ade,ml
195,0.2687755972446492,ade,ml
196,0.19863362381031907,ade,ml
197,0.22223778613338538,ade,ml
198,0.5218497948180942,ade,ml
199,0.28754046748440987,ade,ml
200,0.3813274749449237,ade,ml
201,0.2750020618276524,ade,ml
202,0.17597872244939633,ade,ml
203,0.1701735159680192,ade,ml
204,0.5164195319798358,ade,ml
205,0.5397453155567131,ade,ml
206,0.33110858544793903,ade,ml
207,0.23008942715888955,ade,ml
208,0.25502853256477753,ade,ml
209,0.3189384783914164,ade,ml
210,0.2105296565426664,ade,ml
211,0.3241893221029065,ade,ml
212,0.3628275496542868,ade,ml
213,0.47268939519420244,ade,ml
214,0.19630416482570134,ade,ml
215,0.14906028956792902,ade,ml
216,0.5522321623447922,ade,ml
217,0.5647778205687652,ade,ml
218,0.435827167771407,ade,ml
219,0.18522638428113863,ade,ml
220,0.3076375707008121,ade,ml
221,0.5898166560150494,ade,ml
222,0.15996318713020344,ade,ml
223,0.3521155294390877,ade,ml
224,0.4053090457298768,ade,ml
225,0.3456369634917969,ade,ml
226,0.23980726432496297,ade,ml
227,0.1603231921644098,ade,ml
228,0.5402640325856746,ade,ml
229,0.48639978992769467,ade,ml
230,0.20531644716647246,ade,ml
231,0.27748936433460114,ade,ml
232,0.25829040728453606,ade,ml
233,0.7975910930883451,ade,ml
234,0.18307671383912225,ade,ml
235,0.3820462211845794,ade,ml
236,0.46315629214283927,ade,ml
237,0.5119723756897244,ade,ml
238,0.35567350925057994,ade,ml
239,0.2189677220898714,ade,ml
240,0.5112850742728627,ade,ml
241,0.38710727853749716,ade,ml
242,0.1398916742593872,ade,ml
243,0.42079173603120135,ade,ml
244,0.33223717955147347,ade,ml
245,0.43870474777866014,ade,ml
246,0.251880103189892,ade,ml
247,0.4402220551404596,ade,ml
248,0.5250834106341172,ade,ml
249,0.7238086158433289,ade,ml
250,0.4729447627445778,ade,ml
251,0.44638918338312467,ade,ml
252,0.46112336893596595,ade,ml
253,0.2457558769548929,ade,ml
254,0.2062920938088168,ade,ml
255,1.0364716252423278,ade,ml
