,value,metric,type
187,0.031552888232939585,ade,ml
188,0.0716803508538493,ade,ml
189,0.048597864879008024,ade,ml
190,0.06885392667051315,ade,ml
191,0.0806790986831889,ade,ml
192,0.03241551756106295,ade,ml
193,0.05164307393282392,ade,ml
194,0.06420386085589193,ade,ml
195,0.036922966372556834,ade,ml
196,0.040169957947816824,ade,ml
197,0.1033867072450951,ade,ml
198,0.12960113204746232,ade,ml
199,0.031530063382266466,ade,ml
200,0.14638904321944005,ade,ml
201,0.03888340497527259,ade,ml
202,0.06930572638766298,ade,ml
203,0.07787550861875384,ade,ml
204,0.09461801594954729,ade,ml
205,0.09995571068596654,ade,ml
206,0.05582817271064382,ade,ml
207,0.03663527443685554,ade,ml
208,0.02332978651735168,ade,ml
209,0.13803378398765195,ade,ml
210,0.06660603881018992,ade,ml
211,0.03267405176474088,ade,ml
212,0.04992270069326928,ade,ml
213,0.11724750941154999,ade,ml
214,0.04852916416964889,ade,ml
215,0.07159653034281299,ade,ml
216,0.10704155725670178,ade,ml
217,0.11271950394733471,ade,ml
218,0.10123946278631109,ade,ml
219,0.07004205597027216,ade,ml
220,0.033336058320497124,ade,ml
221,0.06430180255728069,ade,ml
222,0.05303924952261724,ade,ml
223,0.1000268806938181,ade,ml
224,0.04606499045492646,ade,ml
225,0.021683839393963403,ade,ml
226,0.01580391938698284,ade,ml
227,0.0478386798013052,ade,ml
228,0.11399401331658894,ade,ml
229,0.108192581545476,ade,ml
230,0.034582590976556866,ade,ml
231,0.03502429661050447,ade,ml
232,0.08965849861831847,ade,ml
233,0.2974900343440353,ade,ml
234,0.027826487451090655,ade,ml
235,0.2356431758406441,ade,ml
236,0.04729305980932094,ade,ml
237,0.035830451081582865,ade,ml
238,0.03573126002837888,ade,ml
239,0.030680002060048183,ade,ml
240,0.12073982888730028,ade,ml
241,0.10706763844887726,ade,ml
242,0.027089672194367267,ade,ml
243,0.07577715540350569,ade,ml
244,0.04763628415537714,ade,ml
245,0.23790297748756084,ade,ml
246,0.022357360781043622,ade,ml
247,0.059795970757165515,ade,ml
248,0.1321017224005221,ade,ml
249,0.036344166077422954,ade,ml
250,0.07718368926434765,ade,ml
251,0.0627054525368559,ade,ml
252,0.09683044472701499,ade,ml
253,0.08452265083973487,ade,ml
254,0.04093704384867774,ade,ml
255,0.16168213656746702,ade,ml
256,0.06348920963304619,ade,ml
257,0.12086308453923682,ade,ml
258,0.022040582252570697,ade,ml
259,0.14223718848595,ade,ml
260,0.29086643761694686,ade,ml
261,0.07898070036132934,ade,ml
262,0.17542281065229062,ade,ml
263,0.06192949799683757,ade,ml
264,0.0614957254446145,ade,ml
265,0.03539230434838311,ade,ml
266,0.028522000145421403,ade,ml
267,0.15523364825662722,ade,ml
268,0.13892685755215284,ade,ml
269,0.22704747802961134,ade,ml
270,0.07458662710117633,ade,ml
271,0.24124140410890765,ade,ml
272,0.22120589711097968,ade,ml
273,0.2892282745693572,ade,ml
274,0.040665082914308134,ade,ml
275,0.08333248064474538,ade,ml
276,0.09711512246324243,ade,ml
277,0.041459588114750555,ade,ml
278,0.04805191321498123,ade,ml
279,0.1558292844475776,ade,ml
280,0.2244988061026606,ade,ml
281,0.15908350867552365,ade,ml
282,0.19214644237709036,ade,ml
283,0.04222316675475663,ade,ml
284,0.2807790440754415,ade,ml
285,0.32244810218012987,ade,ml
286,0.07885423895511577,ade,ml
287,0.12607858722999624,ade,ml
288,0.10177743322619534,ade,ml
289,0.04540930681567916,ade,ml
290,0.06102655173727212,ade,ml
291,0.21731255757212437,ade,ml
292,0.36045119298897194,ade,ml
293,0.29216457644478844,ade,ml
294,0.05202254785656399,ade,ml
295,0.03462267191713836,ade,ml
296,0.03481771693140245,ade,ml
297,0.17863308930741345,ade,ml
298,0.027435674983481005,ade,ml
299,0.07053421703187804,ade,ml
300,0.10112261665077439,ade,ml
301,0.03171033734512704,ade,ml
302,0.05627603156614211,ade,ml
303,0.2914915223928408,ade,ml
304,0.06394266861158611,ade,ml
305,0.5318056829915729,ade,ml
306,0.09895098775711057,ade,ml
307,0.08168799461336912,ade,ml
308,0.06275992234412983,ade,ml
309,0.06583797017001532,ade,ml
310,0.11531757165433687,ade,ml
311,0.020141719071097706,ade,ml
312,0.05489158425470846,ade,ml
313,0.07372402744535762,ade,ml
314,0.01644808101177665,ade,ml
315,0.025814280737668317,ade,ml
316,0.0957330818745475,ade,ml
317,0.0037022364270694174,ade,ml
318,0.005552318104109485,ade,ml
319,0.005468067437262762,ade,ml
320,0.012114704908424971,ade,ml
321,0.0998663506606035,ade,ml
322,0.14798956486069012,ade,ml
323,0.0344332413974338,ade,ml
324,0.06598185651361636,ade,ml
325,0.037453304608414,ade,ml
326,0.22478240997045706,ade,ml
327,0.04876501885517938,ade,ml
328,0.03070807233415802,ade,ml
329,0.06692843595291546,ade,ml
330,0.03220944211413007,ade,ml
331,0.15110281312927326,ade,ml
332,0.07091191400733653,ade,ml
333,0.02709699103387342,ade,ml
334,0.04093233859888499,ade,ml
335,0.05588212732582608,ade,ml
336,0.08255436026695032,ade,ml
337,0.0385888287052227,ade,ml
338,0.2854852957791226,ade,ml
339,0.012910058676172183,ade,ml
340,0.1495457768844966,ade,ml
341,0.04407214335787568,ade,ml
342,0.03516978620512129,ade,ml
343,0.10143872598435341,ade,ml
344,0.02439999370567593,ade,ml
345,0.14206132537878102,ade,ml
346,0.03615734849395041,ade,ml
347,0.02948194357744762,ade,ml
348,0.06596765828026771,ade,ml
349,0.20177258666998152,ade,ml
350,0.21152402234238316,ade,ml
351,0.02303124082315685,ade,ml
352,0.1663107509063142,ade,ml
353,0.07278816620927643,ade,ml
354,0.03053397509772299,ade,ml
355,0.09352497951485696,ade,ml
356,0.019953530391004934,ade,ml
357,0.49629589816171754,ade,ml
358,0.03536909934570405,ade,ml
359,0.46528637848803245,ade,ml
360,0.05983034110311791,ade,ml
361,0.11557810416387895,ade,ml
362,0.038993901297321304,ade,ml
363,0.16371763332786016,ade,ml
364,0.0674724886737399,ade,ml
365,0.03479869910969727,ade,ml
366,0.8236554595650434,ade,ml
367,0.06444614487528265,ade,ml
368,0.0300423570252423,ade,ml
369,0.07233868679518425,ade,ml
370,0.0483318744531311,ade,ml
371,0.10895868643399012,ade,ml
372,0.02739569474947087,ade,ml
373,0.23714577401658526,ade,ml
374,0.13503291127879444,ade,ml
375,0.3348986987457231,ade,ml
376,0.0365921911270208,ade,ml
377,0.14254279017749352,ade,ml
378,0.17881867136947782,ade,ml
379,0.10101009695985187,ade,ml
380,0.3044089187400203,ade,ml
381,0.32708404529052737,ade,ml
382,0.03043685396770971,ade,ml
383,0.18583747745925788,ade,ml
384,0.12567516690002017,ade,ml
385,0.05773288877234133,ade,ml
386,0.03162123992774743,ade,ml
387,0.22915333638135044,ade,ml
