,value,metric,type
0,0.4908278256328733,ade,ml
1,0.7097322237986082,ade,ml
2,0.29470312941413007,ade,ml
3,0.20142260820099325,ade,ml
4,1.1429056290421629,ade,ml
5,0.2757064410578475,ade,ml
6,0.2531070347416815,ade,ml
7,0.3485020440741465,ade,ml
8,0.47573547064626404,ade,ml
9,1.0522029022151693,ade,ml
10,0.3285036795251191,ade,ml
11,0.11215101632389284,ade,ml
12,0.5624494097618514,ade,ml
13,0.12738049924316255,ade,ml
14,0.38217721341918126,ade,ml
15,0.3148795675819782,ade,ml
16,0.18584160610212738,ade,ml
17,0.6249839957059886,ade,ml
18,1.3992022938826427,ade,ml
19,0.42316979956262274,ade,ml
20,0.16783235344774083,ade,ml
21,0.17776762099881574,ade,ml
22,0.23441861817161747,ade,ml
23,0.6318318168303398,ade,ml
24,0.6151905826268265,ade,ml
25,0.24957976868839338,ade,ml
26,0.15060630265329933,ade,ml
27,0.6886306719858576,ade,ml
28,1.132106754637608,ade,ml
29,0.5570082968505258,ade,ml
30,0.23705488426863497,ade,ml
31,0.11960383180223956,ade,ml
32,0.3664353660322434,ade,ml
33,0.5176845484530735,ade,ml
34,0.7313475025977424,ade,ml
35,0.11602126332745977,ade,ml
36,0.06809443728591134,ade,ml
37,0.925510819136501,ade,ml
38,0.9230880881796283,ade,ml
39,0.15614476903539184,ade,ml
40,0.3389820842873976,ade,ml
41,0.20397013300340996,ade,ml
42,0.24254179048278188,ade,ml
43,0.3662741304074189,ade,ml
44,0.8568079869150499,ade,ml
45,0.21228522419768595,ade,ml
46,0.09213523936182565,ade,ml
47,0.6320565720193055,ade,ml
48,0.17031440346109528,ade,ml
49,0.41552960767646446,ade,ml
50,0.39720153111099005,ade,ml
51,0.45288609682364683,ade,ml
52,0.39779906968482753,ade,ml
53,0.9524644732769635,ade,ml
54,0.3207378896631631,ade,ml
55,0.12456067101522328,ade,ml
56,1.0123503845741,ade,ml
57,0.22957929078877914,ade,ml
58,0.5257418966265645,ade,ml
59,0.17454953343091503,ade,ml
60,0.5579610201437836,ade,ml
61,0.77591533970904,ade,ml
62,0.23908658877696434,ade,ml
63,0.8796450481374832,ade,ml
64,0.2144649946291295,ade,ml
65,0.9181953753309046,ade,ml
66,0.3393780843432029,ade,ml
67,0.8911129965817853,ade,ml
68,0.11744314852665304,ade,ml
69,0.6320464182575907,ade,ml
70,1.1404334180457436,ade,ml
71,0.25590466320088173,ade,ml
72,0.3000905501851055,ade,ml
73,0.32378865425461895,ade,ml
74,0.6780331877581829,ade,ml
75,0.4972669744636018,ade,ml
76,1.1280675239597526,ade,ml
77,0.05109414639360411,ade,ml
78,0.5121860448979497,ade,ml
79,0.87844673154617,ade,ml
80,0.0701234197901786,ade,ml
81,0.2592564707907085,ade,ml
82,0.44894851161480603,ade,ml
83,0.36953831644558716,ade,ml
84,0.5628671758404385,ade,ml
85,0.750650718910015,ade,ml
86,0.06935249993852842,ade,ml
87,0.47360864457029495,ade,ml
88,0.40628392492666715,ade,ml
89,0.14214388508767917,ade,ml
90,0.37937166172319037,ade,ml
91,0.622849174856577,ade,ml
92,0.3263625862046872,ade,ml
93,0.6279225690195133,ade,ml
94,1.171015327368187,ade,ml
95,0.045441930326595874,ade,ml
96,0.5742113313678425,ade,ml
97,0.40801031731021453,ade,ml
98,0.24319531006076142,ade,ml
99,0.6907325046487413,ade,ml
100,0.2860506190203052,ade,ml
101,0.39823569944264375,ade,ml
102,0.3428203630012421,ade,ml
103,0.6804924597452229,ade,ml
104,0.06786048864352644,ade,ml
105,0.2807927709848449,ade,ml
106,0.5823887976372996,ade,ml
107,0.09434075771788401,ade,ml
108,0.671456443954551,ade,ml
109,0.2307459424853521,ade,ml
110,0.47851364487144493,ade,ml
111,0.28027841299370077,ade,ml
112,0.29352105791398375,ade,ml
113,0.10755917927796033,ade,ml
114,0.3294349880124459,ade,ml
115,0.11408870628601109,ade,ml
116,0.13012184826414655,ade,ml
117,0.8616753560534702,ade,ml
118,0.18813837018327473,ade,ml
119,0.6110654143913918,ade,ml
120,0.15739700916057597,ade,ml
121,0.39376979766231934,ade,ml
122,0.14132453094450068,ade,ml
123,0.41177873324507264,ade,ml
124,0.0733640090600133,ade,ml
125,0.17719465528962966,ade,ml
126,1.039665316612999,ade,ml
127,0.16859239985410754,ade,ml
128,0.3556708791664602,ade,ml
129,0.12389274130726197,ade,ml
130,0.6924961106219046,ade,ml
131,0.18225153044591633,ade,ml
132,0.2154812662040891,ade,ml
133,0.14241897118574046,ade,ml
134,0.23522422439746374,ade,ml
135,0.8412192131827019,ade,ml
136,0.19252476194824356,ade,ml
137,0.6397466116099472,ade,ml
138,0.3908451800256012,ade,ml
139,0.33805350820231683,ade,ml
140,0.16110130241074472,ade,ml
141,0.2410249343742218,ade,ml
142,0.18860916602601815,ade,ml
143,0.1416325074130001,ade,ml
144,0.32386227318169475,ade,ml
145,0.5087307113595599,ade,ml
146,0.2896429808001122,ade,ml
147,0.6491773743625124,ade,ml
148,0.8203366736094303,ade,ml
149,0.7168007413674639,ade,ml
150,0.4007326192793001,ade,ml
151,0.3532147000887523,ade,ml
152,0.1256828619484646,ade,ml
153,0.28595833785763364,ade,ml
154,0.13881901606349542,ade,ml
155,0.2576582892515154,ade,ml
156,0.20572443208110158,ade,ml
157,0.24724118549744287,ade,ml
158,0.15538282881756987,ade,ml
159,0.6359635624066572,ade,ml
160,0.9278439288010167,ade,ml
161,0.7962247125453006,ade,ml
162,0.42942256614582414,ade,ml
163,0.3528456958736226,ade,ml
164,0.15999131583860307,ade,ml
165,0.0837724568604295,ade,ml
166,0.14002333370232364,ade,ml
167,0.3764325127791444,ade,ml
168,0.5559848017900167,ade,ml
169,0.15743866220507294,ade,ml
170,0.13580932936259174,ade,ml
171,0.5724030060643208,ade,ml
172,0.27497018608932794,ade,ml
