,value,metric,type
0,0.23149092337208826,fde,ml
1,0.0896367468498065,fde,ml
2,0.03419141701744927,fde,ml
3,0.08278085264445177,fde,ml
4,0.5505038384055447,fde,ml
5,0.22544363237404333,fde,ml
6,0.1524583343144403,fde,ml
7,0.23596721901858506,fde,ml
8,0.2684476697440471,fde,ml
9,0.25150962105630825,fde,ml
10,0.025024143468047964,fde,ml
11,0.031991530507667044,fde,ml
12,0.26078281397461067,fde,ml
13,0.19631435223418472,fde,ml
14,0.05561771957294849,fde,ml
15,0.1891759678736992,fde,ml
16,0.06077656552950633,fde,ml
17,0.3629004393263727,fde,ml
18,0.518718731069825,fde,ml
19,0.15214098746113502,fde,ml
20,0.031419871237681626,fde,ml
21,0.07393764931260793,fde,ml
22,0.0569837453326534,fde,ml
23,0.207998353472008,fde,ml
24,0.16435211328129548,fde,ml
25,0.1665845578787364,fde,ml
26,0.1039428894701755,fde,ml
27,0.23415027587353848,fde,ml
28,0.4343440730868546,fde,ml
29,0.31553880690322483,fde,ml
30,0.027573700402748296,fde,ml
31,0.07064702410161587,fde,ml
32,0.09819952067151685,fde,ml
33,0.1944217663329415,fde,ml
34,0.1796094710794754,fde,ml
35,0.039378872518442985,fde,ml
36,0.03499830480157194,fde,ml
37,0.32767261520038726,fde,ml
38,0.39553674646171605,fde,ml
39,0.07789213180177892,fde,ml
40,0.027711531489679562,fde,ml
41,0.06062547142455966,fde,ml
42,0.24308325151610333,fde,ml
43,0.24766880528278992,fde,ml
44,0.38834341281595375,fde,ml
45,0.1527424466643471,fde,ml
46,0.07539855454405982,fde,ml
47,0.07627847519644707,fde,ml
48,0.07097563361156414,fde,ml
49,0.29717491146393415,fde,ml
50,0.21781453925642594,fde,ml
51,0.22005981515279976,fde,ml
52,0.26212627044665515,fde,ml
53,0.5539333364810879,fde,ml
54,0.01981002117139285,fde,ml
55,0.02831386663121299,fde,ml
56,0.32771302386029877,fde,ml
57,0.06837259113893646,fde,ml
58,0.5824141459643308,fde,ml
59,0.10340066641658605,fde,ml
60,0.21840076812411013,fde,ml
61,0.17848430753353717,fde,ml
62,0.12453189566224077,fde,ml
63,0.4500885814028309,fde,ml
64,0.0374183680322978,fde,ml
65,0.342568437661782,fde,ml
66,0.08551022272985999,fde,ml
67,0.45515185434012717,fde,ml
68,0.0946459649626793,fde,ml
69,0.24748066841864771,fde,ml
70,0.49263218340891984,fde,ml
71,0.14828359711233302,fde,ml
72,0.22458696605261108,fde,ml
73,0.04884798341603742,fde,ml
74,0.36180737541148233,fde,ml
75,0.14238887161592623,fde,ml
76,0.43779743466267707,fde,ml
77,0.026844246898725062,fde,ml
78,0.17639804757666452,fde,ml
79,0.4423914822153804,fde,ml
80,0.05236294815760818,fde,ml
81,0.3085253364845293,fde,ml
82,0.14871216638601648,fde,ml
83,0.24416371246968893,fde,ml
84,0.21562646471278754,fde,ml
