,value,metric,type
0,0.944923701247826,fde,ml
1,3.0201247139405805,fde,ml
2,1.2933844709241544,fde,ml
3,0.8953481389213453,fde,ml
4,2.8913874167357787,fde,ml
5,0.1554882797160306,fde,ml
6,0.9709258099384377,fde,ml
7,0.711212259132254,fde,ml
8,1.4448877664749573,fde,ml
9,3.4542957796180596,fde,ml
10,1.182046191298891,fde,ml
11,0.7429967615728682,fde,ml
12,1.361297063999278,fde,ml
13,0.3017236241161271,fde,ml
14,1.2218558479233605,fde,ml
15,1.2008906272365731,fde,ml
16,0.22670899445986722,fde,ml
17,2.2887810697769173,fde,ml
18,3.601614845822263,fde,ml
19,1.1565276733811498,fde,ml
20,0.8268018581130504,fde,ml
21,0.5162202236543575,fde,ml
22,0.8158645822125175,fde,ml
23,1.2846786221069286,fde,ml
24,2.0349575216908624,fde,ml
25,0.1698890646181887,fde,ml
26,0.44191771952159525,fde,ml
27,2.9263524096297924,fde,ml
28,2.9173181309200387,fde,ml
29,1.1040783985205762,fde,ml
30,0.7972879923252663,fde,ml
31,0.4348173067384652,fde,ml
32,0.9269306405864253,fde,ml
33,0.7908137441669078,fde,ml
34,2.052502736027766,fde,ml
35,0.7106658124612419,fde,ml
36,0.19762594835081548,fde,ml
37,3.2900586982276026,fde,ml
38,2.688656254054878,fde,ml
39,0.6284472654410803,fde,ml
40,0.645335953295099,fde,ml
41,0.582683114505968,fde,ml
42,0.21639128510511843,fde,ml
43,0.6182157269586266,fde,ml
44,2.0083101804811947,fde,ml
45,0.9056557585211172,fde,ml
46,0.21625713216587183,fde,ml
47,2.5512924901813565,fde,ml
48,0.8094277870913361,fde,ml
49,0.42057405004998416,fde,ml
50,0.8701359350457905,fde,ml
51,1.0754039978538643,fde,ml
52,1.2009125114114925,fde,ml
53,1.8659333791561064,fde,ml
54,1.0034380938696816,fde,ml
55,0.7658181771132357,fde,ml
56,3.0525970840168837,fde,ml
57,1.0722231343381903,fde,ml
58,0.23748770800441038,fde,ml
59,0.3279991328631341,fde,ml
60,1.66172203228986,fde,ml
61,2.5041949405302915,fde,ml
62,0.5719856112232204,fde,ml
63,1.900005549485761,fde,ml
64,1.0394227039202257,fde,ml
65,2.469625082089074,fde,ml
66,1.3922623362478659,fde,ml
67,2.543610262105055,fde,ml
68,0.17946426490121326,fde,ml
69,1.9086996229819952,fde,ml
70,2.965067957193096,fde,ml
71,0.7317992747058403,fde,ml
72,0.5026366241288537,fde,ml
73,1.2870234833939465,fde,ml
74,1.6804025162792544,fde,ml
75,1.6942743288018292,fde,ml
76,2.7609685466886975,fde,ml
77,0.21040591826834085,fde,ml
78,1.6078435795620283,fde,ml
79,2.193774401614045,fde,ml
80,0.49549702695982883,fde,ml
81,1.0651805738790856,fde,ml
82,1.4733932301041313,fde,ml
83,1.0312793159972298,fde,ml
84,1.6560082978287263,fde,ml
85,1.7519773487040255,fde,ml
86,0.29158609825592957,fde,ml
87,1.379567645315061,fde,ml
88,0.9338483936346093,fde,ml
89,0.7889586649931142,fde,ml
90,2.3164914372504923,fde,ml
91,1.682261526686773,fde,ml
92,1.243964177721444,fde,ml
93,1.5345000901477097,fde,ml
94,2.4953088071056113,fde,ml
95,0.29620599170954665,fde,ml
96,1.493741298107306,fde,ml
97,0.9746011268828614,fde,ml
98,0.9671527322764731,fde,ml
99,2.9596442979242252,fde,ml
100,0.836314441942287,fde,ml
101,1.3191657717727783,fde,ml
102,0.6016441903695765,fde,ml
103,1.3191615896396989,fde,ml
104,0.3626650015949567,fde,ml
105,0.8518930543644689,fde,ml
106,1.2242850135150714,fde,ml
107,0.669924461314165,fde,ml
108,2.8079921361496605,fde,ml
109,0.6487359336219287,fde,ml
110,1.3790458324059194,fde,ml
111,0.20879032123182864,fde,ml
112,0.5635463250869543,fde,ml
113,0.4321676089795096,fde,ml
114,0.8598160075719729,fde,ml
115,0.3552668741922443,fde,ml
116,0.7659822256198686,fde,ml
117,2.9341348513037415,fde,ml
118,0.5400112541172973,fde,ml
119,1.4767613549603011,fde,ml
120,0.20636276455341757,fde,ml
121,0.7361651469429082,fde,ml
122,0.507009926783971,fde,ml
123,0.9138069082406138,fde,ml
124,0.1681103974621609,fde,ml
125,0.8442190389583563,fde,ml
126,2.8949559289817377,fde,ml
127,0.5107446939077188,fde,ml
128,1.1903082445752862,fde,ml
129,0.6180293260095636,fde,ml
130,1.4429495258125264,fde,ml
131,0.4701652373430041,fde,ml
132,0.5695689886823209,fde,ml
133,0.08486853966513115,fde,ml
134,0.8355265601995615,fde,ml
135,2.0969794844474396,fde,ml
136,0.5344385372586079,fde,ml
137,1.9822914612532267,fde,ml
138,1.2912044338179083,fde,ml
139,1.1972424734078027,fde,ml
140,0.3661038522222192,fde,ml
141,0.4440857823143565,fde,ml
142,0.46755959791908985,fde,ml
143,0.5755007962464075,fde,ml
144,0.8209872769959102,fde,ml
145,1.0832180531660263,fde,ml
146,0.7235885859880851,fde,ml
147,1.7528600141776045,fde,ml
148,2.01928303637769,fde,ml
149,2.2752567668071904,fde,ml
150,1.2951399462781272,fde,ml
151,0.991366591163873,fde,ml
152,0.39787931136245247,fde,ml
153,0.40059710999862463,fde,ml
154,0.32453086098442974,fde,ml
