,value,metric,type
611,61.0,road_viols,full
612,22.0,road_viols,full
613,64.0,road_viols,full
614,1892.0,road_viols,full
615,0.0,road_viols,full
616,33.0,road_viols,full
617,402.0,road_viols,full
618,0.0,road_viols,full
619,1.0,road_viols,full
620,0.0,road_viols,full
621,4.0,road_viols,full
622,30.0,road_viols,full
623,17.0,road_viols,full
624,43.0,road_viols,full
625,1954.0,road_viols,full
626,0.0,road_viols,full
627,222.0,road_viols,full
628,198.0,road_viols,full
629,0.0,road_viols,full
630,0.0,road_viols,full
631,0.0,road_viols,full
632,1.0,road_viols,full
633,0.0,road_viols,full
634,14.0,road_viols,full
635,34.0,road_viols,full
636,26.0,road_viols,full
637,1777.0,road_viols,full
638,0.0,road_viols,full
639,35.0,road_viols,full
640,1574.0,road_viols,full
641,0.0,road_viols,full
642,0.0,road_viols,full
643,0.0,road_viols,full
644,0.0,road_viols,full
645,0.0,road_viols,full
646,0.0,road_viols,full
647,36.0,road_viols,full
648,36.0,road_viols,full
649,22.0,road_viols,full
650,1182.0,road_viols,full
651,0.0,road_viols,full
652,43.0,road_viols,full
653,1344.0,road_viols,full
654,0.0,road_viols,full
655,0.0,road_viols,full
656,0.0,road_viols,full
657,0.0,road_viols,full
658,0.0,road_viols,full
659,0.0,road_viols,full
660,21.0,road_viols,full
661,252.0,road_viols,full
662,1926.0,road_viols,full
663,0.0,road_viols,full
664,34.0,road_viols,full
665,91.0,road_viols,full
666,3.0,road_viols,full
667,0.0,road_viols,full
668,0.0,road_viols,full
669,0.0,road_viols,full
670,0.0,road_viols,full
671,0.0,road_viols,full
672,968.0,road_viols,full
673,1972.0,road_viols,full
674,0.0,road_viols,full
675,33.0,road_viols,full
676,132.0,road_viols,full
677,9.0,road_viols,full
678,0.0,road_viols,full
679,0.0,road_viols,full
680,0.0,road_viols,full
681,0.0,road_viols,full
682,0.0,road_viols,full
683,0.0,road_viols,full
684,1382.0,road_viols,full
685,1976.0,road_viols,full
686,0.0,road_viols,full
687,39.0,road_viols,full
688,114.0,road_viols,full
689,145.0,road_viols,full
690,0.0,road_viols,full
691,0.0,road_viols,full
692,0.0,road_viols,full
693,0.0,road_viols,full
694,0.0,road_viols,full
695,0.0,road_viols,full
696,1.0,road_viols,full
697,1880.0,road_viols,full
698,1912.0,road_viols,full
699,0.0,road_viols,full
700,44.0,road_viols,full
701,96.0,road_viols,full
702,0.0,road_viols,full
703,0.0,road_viols,full
704,0.0,road_viols,full
705,0.0,road_viols,full
706,0.0,road_viols,full
707,0.0,road_viols,full
708,1.0,road_viols,full
709,0.0,road_viols,full
710,0.0,road_viols,full
711,0.0,road_viols,full
712,1929.0,road_viols,full
713,0.0,road_viols,full
714,0.0,road_viols,full
715,45.0,road_viols,full
716,0.0,road_viols,full
717,0.0,road_viols,full
718,0.0,road_viols,full
719,0.0,road_viols,full
720,0.0,road_viols,full
721,0.0,road_viols,full
722,1.0,road_viols,full
723,0.0,road_viols,full
724,0.0,road_viols,full
725,0.0,road_viols,full
