,value,metric,type
194,-3.2549426806378445,kde,full
195,-3.501226076712703,kde,full
196,-3.420043887695302,kde,full
197,-2.325770528100458,kde,full
198,-2.0704153607430924,kde,full
199,-3.5347636402322142,kde,full
200,-0.3852227307927757,kde,full
201,-3.481221190155269,kde,full
202,-3.122692277320737,kde,full
203,-3.028865512624459,kde,full
204,-2.028335923167101,kde,full
205,-2.4692462220180302,kde,full
206,-3.0977647016191048,kde,full
207,-3.363989383586178,kde,full
208,-3.548616341451826,kde,full
209,-1.2784503228248798,kde,full
210,-2.137939273997821,kde,full
211,-3.5000845810155505,kde,full
212,-3.5267563056168747,kde,full
213,-2.2396809999718337,kde,full
214,-3.2636016899766895,kde,full
215,-2.9699463405313495,kde,full
216,-2.196256341523818,kde,full
217,-2.034098533026426,kde,full
218,-2.023976353376656,kde,full
219,-2.537860550832299,kde,full
220,-3.3569739448329146,kde,full
221,-2.919787582829355,kde,full
222,-2.536351573384728,kde,full
223,-2.4660215360289333,kde,full
224,-3.6602415597724103,kde,full
225,-3.530416462052684,kde,full
226,-3.411726031354792,kde,full
227,-3.192183575897247,kde,full
228,-2.0408560143085497,kde,full
229,-2.178782414021786,kde,full
230,-3.421546321765028,kde,full
231,-3.3758267148760908,kde,full
232,-1.957507844751505,kde,full
233,2.4911550475726516,kde,full
234,-3.0184038000701348,kde,full
235,-0.037803757301815094,kde,full
236,-3.6669142936680803,kde,full
237,-3.535051431263615,kde,full
238,-3.7317137023310982,kde,full
239,-3.4585737311627156,kde,full
240,-1.9370069780785897,kde,full
241,-2.155198448704554,kde,full
242,-3.8543883691730363,kde,full
243,-2.128437440450756,kde,full
244,-3.1602027965189508,kde,full
245,1.3688841810922436,kde,full
246,-3.0740844275922545,kde,full
247,-3.1755693347888996,kde,full
248,-3.1616302310589797,kde,full
249,-3.4607898521929403,kde,full
250,-2.5960490907169773,kde,full
251,-2.8349054104160376,kde,full
252,-2.423358195556977,kde,full
253,-2.626282312812127,kde,full
254,-3.4915681367091365,kde,full
255,-0.9746344335490833,kde,full
256,-3.21255445703229,kde,full
257,-1.9092761998377978,kde,full
258,-3.0418591371569628,kde,full
259,-1.3441826008593047,kde,full
260,0.40477208439498114,kde,full
261,-3.123154834750323,kde,full
262,1.341185490492796,kde,full
263,-2.9940960231808913,kde,full
264,-3.1520309972736777,kde,full
265,-3.516880163901539,kde,full
266,-3.7693531552661277,kde,full
267,-1.1762786312242344,kde,full
268,-2.16053019906299,kde,full
